2017/6/13,  16:40:40, 18629, 36, 72, 73, 0.22, 20.19, 43.75, 66.69, 28.75, 
2017/6/13,  16:40:39, 18628, 36, 72, 73, 0.22, 22.04, 43.75, 66.75, 28.81, 
2017/6/13,  16:40:41, 18631, 36, 72, 73, 0.22, 24.01, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:40, 18630, 36, 72, 73, 0.22, 18.44, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:42, 18633, 36, 72, 73, 0.22, 16.79, 43.97, 66.81, 28.81, 
2017/6/13,  16:40:42, 18632, 36, 72, 73, 0.22, 22.04, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:43, 18635, 39, 75, 76, 0.22, 20.19, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:43, 18634, 39, 75, 76, 0.22, 18.44, 43.97, 66.62, 28.81, 
2017/6/13,  16:40:45, 18637, 39, 76, 77, 0.22, 20.19, 43.75, 66.81, 28.78, 
2017/6/13,  16:40:44, 18636, 39, 76, 77, 0.22, 24.01, 43.75, 66.62, 28.78, 
2017/6/13,  16:40:46, 18639, 39, 78, 80, 0.22, 22.04, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:45, 18638, 39, 76, 77, 0.22, 18.44, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:47, 18641, 39, 78, 80, 0.22, 18.44, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:47, 18640, 39, 78, 80, 0.22, 22.04, 43.97, 66.75, 28.81, 
2017/6/13,  16:40:48, 18643, 40, 79, 80, 0.22, 18.44, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:48, 18642, 40, 79, 80, 0.22, 18.44, 43.75, 66.81, 28.81, 
2017/6/13,  16:40:50, 18645, 38, 79, 80, 0.22, 22.04, 44.19, 66.81, 28.78, 
2017/6/13,  16:40:49, 18644, 40, 79, 80, 0.22, 20.19, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:51, 18647, 37, 79, 80, 0.22, 22.04, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:50, 18646, 38, 79, 80, 0.22, 24.01, 44.19, 66.75, 28.75, 
2017/6/13,  16:40:52, 18649, 37, 79, 80, 0.22, 20.19, 43.75, 66.75, 28.81, 
2017/6/13,  16:40:51, 18648, 37, 79, 80, 0.22, 20.19, 43.75, 66.69, 28.84, 
2017/6/13,  16:40:53, 18651, 38, 79, 80, 0.22, 20.19, 43.75, 66.69, 28.78, 
2017/6/13,  16:40:53, 18650, 38, 79, 80, 0.22, 20.19, 43.75, 66.75, 28.81, 
2017/6/13,  16:40:54, 18653, 37, 79, 82, 0.22, 16.79, 43.75, 66.75, 28.81, 
2017/6/13,  16:40:54, 18652, 38, 79, 80, 0.22, 20.19, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:56, 18655, 39, 79, 83, 0.22, 16.79, 43.97, 66.87, 28.78, 
2017/6/13,  16:40:55, 18654, 37, 79, 82, 0.22, 18.44, 43.75, 66.75, 28.75, 
2017/6/13,  16:40:57, 18657, 39, 79, 83, 0.22, 18.44, 43.75, 66.81, 28.78, 
2017/6/13,  16:40:56, 18656, 39, 79, 83, 0.22, 22.04, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:58, 18659, 39, 79, 84, 0.22, 24.01, 43.75, 66.81, 28.78, 
2017/6/13,  16:40:58, 18658, 39, 79, 84, 0.22, 22.04, 43.75, 66.81, 28.84, 
2017/6/13,  16:40:59, 18661, 37, 79, 85, 0.22, 22.04, 43.75, 66.81, 28.81, 
2017/6/13,  16:40:59, 18660, 39, 79, 84, 0.22, 20.19, 43.75, 66.75, 28.78, 
